dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1664604000,2022-10-01 06:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,288.13,10000,284.14,287.69,287.15,289.28,1020,,,77,3.58,50,5.81,0.25,,,,100,500,Rain,light rain,10n
1664607600,2022-10-01 07:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,287.46,10000,283.87,287.01,286.15,288.73,1018,,,79,7.6,41,10.28,0.25,,,,75,500,Rain,light rain,10n
1664611200,2022-10-01 08:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,287.56,10000,283.97,287.12,286.15,288.73,1018,,,79,7.15,36,11.18,1.88,,,,100,501,Rain,moderate rain,10n
1664614800,2022-10-01 09:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,286.43,9656,283.61,285.98,285.15,287.61,1018,,,83,8.49,20,11.62,1.37,1.15,,,100,501,Rain,moderate rain,10n
1664614800,2022-10-01 09:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,286.43,9656,283.61,285.98,285.15,287.61,1018,,,83,8.49,20,11.62,1.37,1.15,,,100,701,Mist,mist,50n
1664618400,2022-10-01 10:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,285.87,4023,283.59,285.44,285.15,286.5,1018,,,86,10.73,44,15.65,1.14,,,,100,501,Rain,moderate rain,10n
1664618400,2022-10-01 10:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,285.87,4023,283.59,285.44,285.15,286.5,1018,,,86,10.73,44,15.65,1.14,,,,100,701,Mist,mist,50n
1664622000,2022-10-01 11:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,285.04,4828,283.12,284.58,284.81,285.95,1018,,,88,12.52,20,15.65,4.93,,,,100,502,Rain,heavy intensity rain,10d
1664622000,2022-10-01 11:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,285.04,4828,283.12,284.58,284.81,285.95,1018,,,88,12.52,20,15.65,4.93,,,,100,701,Mist,mist,50d
1664625600,2022-10-01 12:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,284.62,10000,282.7,284.12,284.15,285.14,1018,,,88,12.07,49,15.65,1.52,,,,100,501,Rain,moderate rain,10d
1664629200,2022-10-01 13:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,285.44,10000,283.51,285.02,284.15,286.14,1017,,,88,11.83,50,14.92,0.57,,,,100,500,Rain,light rain,10d
1664632800,2022-10-01 14:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,286.06,10000,283.78,285.65,284.44,287.14,1017,,,86,11.83,40,15.43,0.25,,,,100,500,Rain,light rain,10d
1664636400,2022-10-01 15:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,285.77,1609,283.49,285.33,285,286.5,1017,,,86,12.07,44,14.75,3.37,0.76,,,100,502,Rain,heavy intensity rain,10d
1664636400,2022-10-01 15:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,285.77,1609,283.49,285.33,285,286.5,1017,,,86,12.07,44,14.75,3.37,0.76,,,100,701,Mist,mist,50d
1664640000,2022-10-01 16:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,286.14,6437,284.87,285.9,285.92,287.08,1016,,,92,10.73,54,14.31,3.5,,,,100,501,Rain,moderate rain,10d
1664640000,2022-10-01 16:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,286.14,6437,284.87,285.9,285.92,287.08,1016,,,92,10.73,54,14.31,3.5,,,,100,701,Mist,mist,50d
1664643600,2022-10-01 17:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,287.61,10000,285.82,287.44,287.15,288.19,1015,,,89,10.29,40,14.4,0.25,,,,100,500,Rain,light rain,10d
1664647200,2022-10-01 18:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,288.42,10000,286.27,288.27,287.15,289.14,1015,,,87,12.07,44,14.75,,,,,100,701,Mist,mist,50d
1664650800,2022-10-01 19:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,289,10000,286.84,288.91,288.15,289.36,1014,,,87,10.29,70,12.86,,,,,100,701,Mist,mist,50d
1664654400,2022-10-01 20:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,288.93,10000,286.05,288.73,287.14,290.14,1015,,,83,12.07,48,15.2,0.13,,,,100,500,Rain,light rain,10d
1664654400,2022-10-01 20:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,288.93,10000,286.05,288.73,287.14,290.14,1015,,,83,12.07,48,15.2,0.13,,,,100,701,Mist,mist,50d
1664658000,2022-10-01 21:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,289.36,10000,287.2,289.31,287.77,290.14,1014,,,87,10.29,50,13.89,0.26,,,,100,500,Rain,light rain,10d
1664661600,2022-10-01 22:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,288.9,8047,287.26,288.88,287.77,289.41,1014,,,90,8.23,30,,0.63,,,,100,500,Rain,light rain,10d
1664661600,2022-10-01 22:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,288.9,8047,287.26,288.88,287.77,289.41,1014,,,90,8.23,30,,0.63,,,,100,701,Mist,mist,50d
1664665200,2022-10-01 23:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,288.42,6437,286.96,288.38,287.77,289.14,1014,,,91,7.6,29,10.73,0.38,,,,100,701,Mist,mist,50n
1664665200,2022-10-01 23:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,288.42,6437,286.96,288.38,287.77,289.14,1014,,,91,7.6,29,10.73,0.38,,,,100,500,Rain,light rain,10n
1664668800,2022-10-02 00:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,288.31,10000,286.68,288.23,287.6,289.14,1014,,,90,9.83,24,12.52,0.25,,,,100,500,Rain,light rain,10n
1664672400,2022-10-02 01:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,288.64,10000,285.77,288.41,287.15,289.38,1015,,,83,8.49,46,12.52,,,,,100,701,Mist,mist,50n
1664676000,2022-10-02 02:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,288.42,10000,285.74,288.2,287.15,289.14,1015,,,84,10.8,50,13.38,,,,,100,500,Rain,light rain,10n
1664679600,2022-10-02 03:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,288.79,10000,285.73,288.55,287.61,289.38,1014,,,82,7.15,16,9.83,0.13,,,,100,500,Rain,light rain,10n
1664683200,2022-10-02 04:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,289,10000,284.78,288.63,288.17,289.36,1014,,,76,7.6,30,11.18,,,,,100,804,Clouds,overcast clouds,04n
1664686800,2022-10-02 05:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,289.01,10000,283.34,288.45,288.17,289.41,1014,,,69,10.73,46,13.41,0.1,,,,100,500,Rain,light rain,10n
1664690400,2022-10-02 06:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,289.36,10000,283.45,288.81,288.17,290.14,1014,,,68,10.8,50,13.89,,,,,100,804,Clouds,overcast clouds,04n
1664694000,2022-10-02 07:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,289.42,10000,283.95,288.93,288.17,290.14,1014,,,70,11.18,53,15.2,,,,,100,804,Clouds,overcast clouds,04n
1664697600,2022-10-02 08:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,289.42,10000,283.29,288.85,288.17,290.14,1014,,,67,11.32,50,14.92,,,,,100,804,Clouds,overcast clouds,04n
1664701200,2022-10-02 09:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,289.29,10000,281.53,288.53,287.61,290.14,1015,,,60,13.41,53,18.78,,,,,100,804,Clouds,overcast clouds,04n
1664704800,2022-10-02 10:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,288.91,10000,280.16,288,287.61,289.41,1014,,,56,12.35,50,15.43,0.12,,,,100,500,Rain,light rain,10n
1664708400,2022-10-02 11:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,289.42,10000,281.4,288.64,288.71,290.14,1015,,,59,13.86,55,17.88,0.19,,,,100,500,Rain,light rain,10d
1664712000,2022-10-02 12:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,289.08,10000,282.97,288.48,288.17,289.41,1016,,,67,13.41,39,18.33,0.3,,,,100,500,Rain,light rain,10d
1664715600,2022-10-02 13:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,288.64,10000,283.2,288.07,288.15,289.41,1016,,,70,12.96,50,16.09,0.42,,,,100,500,Rain,light rain,10d
1664719200,2022-10-02 14:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,287.66,10000,283.68,287.18,287.05,288.37,1017,,,77,15.2,45,19.22,0.67,,,,100,500,Rain,light rain,10d
1664722800,2022-10-02 15:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,287.71,10000,283.73,287.23,286.49,288.93,1017,,,77,13.38,50,15.95,0.25,,,,100,500,Rain,light rain,10d
1664726400,2022-10-02 16:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,287.34,10000,282.98,286.77,286.03,288.37,1019,,,75,10.29,50,13.38,1.84,,,,100,501,Rain,moderate rain,10d
1664730000,2022-10-02 17:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,286.45,10000,283.45,285.98,285.36,287.81,1019,,,82,7.6,49,13.41,3.81,,,,100,501,Rain,moderate rain,10d
1664733600,2022-10-02 18:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,286.74,10000,282.79,286.17,285.38,287.81,1019,,,77,9.83,56,13.86,1.61,,,,100,501,Rain,moderate rain,10d
1664737200,2022-10-02 19:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,285.94,10000,281.63,285.23,284.83,287.36,1020,,,75,11.18,58,15.65,0.59,,,,100,500,Rain,light rain,10d
1664740800,2022-10-02 20:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,284.95,10000,280.27,284.09,283.81,287.15,1020,,,73,10.28,57,16.09,0.56,,,,100,500,Rain,light rain,10d
1664744400,2022-10-02 21:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,285.88,10000,278.32,284.78,284.83,287.26,1020,,,60,11.62,49,14.31,0.25,1.27,,,100,500,Rain,light rain,10d
1664748000,2022-10-02 22:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,285.92,10000,276.86,284.66,284.36,287.03,1020,,,54,10.28,43,17.43,0.25,,,,100,500,Rain,light rain,10d
1664751600,2022-10-02 23:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,286.09,10000,276.2,284.77,285.37,286.7,1020,,,51,11.18,20,19.22,1.64,,,,100,501,Rain,moderate rain,10n
1664755200,2022-10-03 00:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,286.01,10000,276.13,284.68,285.37,286.47,1022,,,51,10.73,44,12.96,1.42,,,,75,501,Rain,moderate rain,10n
1664758800,2022-10-03 01:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,284.82,10000,274.47,283.32,283.81,285.55,1023,,,49,11.62,49,16.99,1.04,,,,100,501,Rain,moderate rain,10n
1664762400,2022-10-03 02:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,284.69,10000,274.91,283.23,283.72,285.36,1022,,,51,9.83,42,16.99,0.25,,,,100,500,Rain,light rain,10n
1664766000,2022-10-03 03:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,284.62,10000,274.29,283.1,283.71,285.14,1021,,,49,12.35,40,21.09,0.51,,,,100,500,Rain,light rain,10n
1664769600,2022-10-03 04:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,284.53,10000,275.3,283.11,283.18,285.14,1022,,,53,9.39,20,12.96,0.4,,,,100,500,Rain,light rain,10n
1664773200,2022-10-03 05:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,284.34,10000,276.39,283.03,282.61,285.14,1022,,,58,10.28,27,13.86,0.25,,,,100,500,Rain,light rain,10n
1664776800,2022-10-03 06:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,284.16,10000,275.22,282.73,282.61,285.14,1022,,,54,11.62,40,15.2,0.25,,,,100,300,Drizzle,light intensity drizzle,09n
1664776800,2022-10-03 06:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,284.16,10000,275.22,282.73,282.61,285.14,1022,,,54,11.62,40,15.2,0.25,,,,100,500,Rain,light rain,10n
1664780400,2022-10-03 07:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,284.01,10000,275.84,282.64,282.69,285.14,1022,,,57,10.28,37,16.09,0.38,,,,100,500,Rain,light rain,10n
1664784000,2022-10-03 08:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,283.38,10000,277.32,282.18,282.36,284.25,1021,,,66,9.39,57,12.96,0.42,,,,100,500,Rain,light rain,10n
1664787600,2022-10-03 09:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,283.62,10000,277.76,282.47,282.36,284.38,1021,,,67,12.52,39,16.99,0.51,0.25,,,100,500,Rain,light rain,10n
1664791200,2022-10-03 10:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,284.06,10000,277.3,282.85,283.7,284.48,1022,,,63,12.07,27,16.99,2.29,,,,100,501,Rain,moderate rain,10n
1664794800,2022-10-03 11:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,283.92,10000,277.39,282.72,283.16,284.36,1023,,,64,10.73,54,16.09,0.38,,,,100,500,Rain,light rain,10d
1664798400,2022-10-03 12:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,283.92,10000,277.61,282.75,283.16,284.36,1022,,,65,10.73,41,17.43,1.6,,,,40,501,Rain,moderate rain,10d
1664802000,2022-10-03 13:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,283.99,10000,277.46,282.8,283.7,284.41,1023,,,64,11.62,59,16.09,0.68,,,,100,500,Rain,light rain,10d
1664805600,2022-10-03 14:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,284,10000,277.91,282.86,282.61,284.48,1023,,,66,10.28,37,15.2,0.3,,,,100,500,Rain,light rain,10d
1664809200,2022-10-03 15:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,284.42,10000,277.87,283.27,283.72,285.14,1023,,,64,10.8,30,14.92,,,,,75,803,Clouds,broken clouds,04d
1664812800,2022-10-03 16:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,284.48,10000,277.92,283.34,283.17,285.14,1023,,,64,12.96,56,16.09,,,,,75,803,Clouds,broken clouds,04d
1664816400,2022-10-03 17:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,283.71,10000,278.27,282.62,283.16,284.48,1023,,,69,8.05,49,14.75,0.25,,,,100,500,Rain,light rain,10d
1664820000,2022-10-03 18:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,284.2,10000,278.31,283.11,283.7,284.38,1023,,,67,9.39,38,14.31,0.25,,,,100,500,Rain,light rain,10d
1664823600,2022-10-03 19:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,284.28,10000,277.96,283.15,284.14,284.36,1022,,,65,10.73,40,13.86,0.25,,,,100,500,Rain,light rain,10d
1664827200,2022-10-03 20:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,283.85,10000,278.61,282.8,282.36,285.14,1022,,,70,10.28,322,14.31,0.68,,,,100,500,Rain,light rain,10d
1664830800,2022-10-03 21:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,283.64,10000,278.61,282.6,283.36,284.15,1023,,,71,8.23,30,11.32,0.64,1.4,,,100,500,Rain,light rain,10d
1664834400,2022-10-03 22:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,283.68,9656,279.44,282.75,282.36,285.14,1022,,,75,7.2,30,11.32,1.9,,,,100,501,Rain,moderate rain,10d
1664838000,2022-10-03 23:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,283.15,8047,279.68,280.17,282.15,284.14,1022,,,79,6.71,30,,2.79,,,,100,501,Rain,moderate rain,10n
1664838000,2022-10-03 23:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,283.15,8047,279.68,280.17,282.15,284.14,1022,,,79,6.71,30,,2.79,,,,100,701,Mist,mist,50n
1664841600,2022-10-04 00:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,283.01,10000,280.44,278.94,282.15,283.71,1022,,,84,11.18,41,15.65,0.8,,,,100,500,Rain,light rain,10n
1664845200,2022-10-04 01:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,282.95,10000,280.2,279.44,282.07,283.7,1021,,,83,8.49,37,13.86,0.81,,,,100,500,Rain,light rain,10n
1664848800,2022-10-04 02:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,282.75,9656,280.18,279.24,282.07,283.3,1021,,,84,8.23,30,11.32,1.07,,,,100,501,Rain,moderate rain,10n
1664848800,2022-10-04 02:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,282.75,9656,280.18,279.24,282.07,283.3,1021,,,84,8.23,30,11.32,1.07,,,,100,701,Mist,mist,50n
1664852400,2022-10-04 03:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,282.62,10000,279.88,279.07,282.05,283.14,1021,,,83,8.23,30,10.29,0.89,2.93,,,100,500,Rain,light rain,10n
1664856000,2022-10-04 04:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,282.67,10000,280.1,278.96,281.66,283.14,1019,,,84,8.94,351,13.41,0.51,,,,100,500,Rain,light rain,10n
1664859600,2022-10-04 05:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,282.12,8047,279.74,278.04,281.36,282.63,1019,,,85,9.83,20,13.86,0.63,,,,100,701,Mist,mist,50n
1664859600,2022-10-04 05:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,282.12,8047,279.74,278.04,281.36,282.63,1019,,,85,9.83,20,13.86,0.63,,,,100,501,Rain,moderate rain,10n
1664863200,2022-10-04 06:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,281.57,2816,279.37,278.3,280.92,282.14,1018,,,86,6.26,15,11.18,3.59,,,,100,502,Rain,heavy intensity rain,10n
1664863200,2022-10-04 06:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,281.57,2816,279.37,278.3,280.92,282.14,1018,,,86,6.26,15,11.18,3.59,,,,100,701,Mist,mist,50n
1664866800,2022-10-04 07:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,281.08,2414,279.86,278,280.36,281.63,1018,,,92,5.36,356,11.18,11.13,,,,100,502,Rain,heavy intensity rain,10n
1664866800,2022-10-04 07:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,281.08,2414,279.86,278,280.36,281.63,1018,,,92,5.36,356,11.18,11.13,,,,100,701,Mist,mist,50n
1664870400,2022-10-04 08:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,281.08,8047,279.86,278,280.15,281.63,1017,,,92,5.36,342,8.94,9.53,,,,100,502,Rain,heavy intensity rain,10n
1664870400,2022-10-04 08:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,281.08,8047,279.86,278,280.15,281.63,1017,,,92,5.36,342,8.94,9.53,,,,100,701,Mist,mist,50n
1664874000,2022-10-04 09:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,280.97,4828,279.75,277.1,279.81,281.63,1017,,,92,7.6,15,10.73,3.16,26.04,,,100,501,Rain,moderate rain,10n
1664874000,2022-10-04 09:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,280.97,4828,279.75,277.1,279.81,281.63,1017,,,92,7.6,15,10.73,3.16,26.04,,,100,701,Mist,mist,50n
1664877600,2022-10-04 10:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,281.02,6437,279.96,277.29,280.15,281.63,1017,,,93,7.2,360,,3.22,,,,100,501,Rain,moderate rain,10n
1664877600,2022-10-04 10:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,281.02,6437,279.96,277.29,280.15,281.63,1017,,,93,7.2,360,,3.22,,,,100,701,Mist,mist,50n
1664881200,2022-10-04 11:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,281.04,8047,279.18,277.19,279.92,282.19,1017,,,88,7.6,359,11.18,2.03,,,,100,501,Rain,moderate rain,10d
1664881200,2022-10-04 11:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,281.04,8047,279.18,277.19,279.92,282.19,1017,,,88,7.6,359,11.18,2.03,,,,100,701,Mist,mist,50d
1664884800,2022-10-04 12:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,281.45,10000,279.58,278.3,280.47,282.63,1016,,,88,5.81,345,10.28,0.29,,,,100,500,Rain,light rain,10d
1664888400,2022-10-04 13:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,282.14,10000,280.43,278.27,281.03,283.19,1016,,,89,8.94,8,14.31,2.29,,,,100,501,Rain,moderate rain,10d
1664892000,2022-10-04 14:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,283.17,8047,281.93,282.63,282.15,283.75,1016,,,92,9.83,46,16.54,0.81,,,,100,500,Rain,light rain,10d
1664892000,2022-10-04 14:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,283.17,8047,281.93,282.63,282.15,283.75,1016,,,92,9.83,46,16.54,0.81,,,,100,701,Mist,mist,50d
1664895600,2022-10-04 15:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,283.54,10000,281.47,282.91,282.14,284.36,1016,,,87,10.28,32,13.86,0.25,2.79,,,100,500,Rain,light rain,10d
1664895600,2022-10-04 15:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,283.54,10000,281.47,282.91,282.14,284.36,1016,,,87,10.28,32,13.86,0.25,2.79,,,100,701,Mist,mist,50d
1664899200,2022-10-04 16:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,284.42,10000,282.84,283.95,282.77,285.14,1015,,,90,9.83,37,13.86,0.34,,,,100,500,Rain,light rain,10d
1664902800,2022-10-04 17:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,284.45,2414,283.04,284.01,283.15,285.14,1014,,,91,11.18,19,14.31,1.57,,,,100,501,Rain,moderate rain,10d
1664902800,2022-10-04 17:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,284.45,2414,283.04,284.01,283.15,285.14,1014,,,91,11.18,19,14.31,1.57,,,,100,701,Mist,mist,50d
1664906400,2022-10-04 18:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,284.87,9656,283.45,284.47,283.89,285.36,1014,,,91,10.28,22,13.41,0.57,,,,100,500,Rain,light rain,10d
1664906400,2022-10-04 18:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,284.87,9656,283.45,284.47,283.89,285.36,1014,,,91,10.28,22,13.41,0.57,,,,100,701,Mist,mist,50d
1664910000,2022-10-04 19:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,285.37,8047,283.95,285.02,283.89,286.14,1013,,,91,9.83,22,13.41,0.25,,,,100,500,Rain,light rain,10d
1664910000,2022-10-04 19:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,285.37,8047,283.95,285.02,283.89,286.14,1013,,,91,9.83,22,13.41,0.25,,,,100,701,Mist,mist,50d
1664913600,2022-10-04 20:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,285.21,4023,283.29,284.77,283.81,286.14,1013,,,88,12.96,49,16.99,0.25,,,,100,500,Rain,light rain,10d
1664913600,2022-10-04 20:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,285.21,4023,283.29,284.77,283.81,286.14,1013,,,88,12.96,49,16.99,0.25,,,,100,701,Mist,mist,50d
1664917200,2022-10-04 21:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,285.65,10000,284.39,285.36,284.15,286.14,1012,,,92,9.83,11,13.86,,0.25,,,100,701,Mist,mist,50d
1664917200,2022-10-04 21:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,285.65,10000,284.39,285.36,284.15,286.14,1012,,,92,9.83,11,13.86,,0.25,,,100,500,Rain,light rain,10d
1664920800,2022-10-04 22:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,285.87,10000,284.27,285.55,284.44,286.49,1012,,,90,11.18,49,16.99,0.33,,,,100,500,Rain,light rain,10d
1664924400,2022-10-04 23:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,286.17,10000,284.4,285.85,285,286.52,1012,,,89,10.29,30,,,,,,100,701,Mist,mist,50n
1664928000,2022-10-05 00:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,286.31,10000,284.54,286.01,285,287.14,1013,,,89,9.83,20,13.86,0.34,,,,100,300,Drizzle,light intensity drizzle,09n
1664928000,2022-10-05 00:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,286.31,10000,284.54,286.01,285,287.14,1013,,,89,9.83,20,13.86,0.34,,,,100,701,Mist,mist,50n
1664928000,2022-10-05 00:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,286.31,10000,284.54,286.01,285,287.14,1013,,,89,9.83,20,13.86,0.34,,,,100,500,Rain,light rain,10n
1664931600,2022-10-05 01:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,285.68,10000,283.75,285.29,284.36,286.63,1013,,,88,8.94,15,12.07,0.49,,,,100,500,Rain,light rain,10n
1664935200,2022-10-05 02:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,286.18,10000,283.9,285.78,284.36,287.14,1013,,,86,7.72,30,10.29,0.75,,,,100,500,Rain,light rain,10n
